Company Name,Board_Link,Board_Page_Content
ROYAL PALMS BEACH HOTELS PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/RPBH.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FRPBH.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
ASIA SIYAKA COMMODITIES LIMITED,https://www.wsj.com/market-data/quotes/LK/XCOL/ASIYN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FASIYN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
PEGASUS HOTELS OF CEYLON PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/PEG.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FPEG.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
EQUITY TWO PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/ETWO.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FETWO.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
GALLE FACE CAPITAL PARTNERS PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/WAPO.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FWAPO.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
LOTUS HYDRO POWER PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/HPFLN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FHPFLN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
TEA SMALLHOLDER FACTORIES PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/TSML.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FTSML.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
HVA FOODS PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/HVAN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FHVAN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
TESS AGRO PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/TESS.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FTESS.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
SERENDIB LAND PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/SLND.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FSLND.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
ACME PRINTING & PACKAGING PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/ACMEN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FACMEN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
AGSTAR PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/AGST.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FAGST.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
RADIANT GEMS INTERNATIONAL PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/RGEMN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FRGEMN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
RENUKA FOODS PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/RHLN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FRHLN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
TESS AGRO PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/TESS.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FTESS.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
SERENDIB ENGINEERING GROUP PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/IDLN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FIDLN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
